studyid,lat,lon,region,ph,phtype,soc,clay,cec,sand,bd,temp,prec,GEnZ,GEnS,appc,fert_cat,crop_cat,measmethod,exptype,ndose,nsplitc,log_ef,ef_mean,ef_sd,n
Crusciol_2019_Mitigation,-23.283,-48.95,SAm,5.1,cacl2,0.6,12,45,45.5810035842294,1.10118279569892,21.0195405647672,1385.20002618329,N,N11,banded,AS,leguminose,S,field,100,1,-5.11599580975408,0.006,0.000993958013928554,4
Crusciol_2019_Mitigation,-23.283,-48.95,SAm,5.1,cacl2,0.6,12,45,45.5810035842294,1.10118279569892,21.0195405647672,1385.20002618329,N,N11,banded,U,leguminose,S,field,100,1,-1.89711998488588,0.15,0.0248489503482138,4
Crusciol_2019_Mitigation,-23.283,-48.95,SAm,5.1,cacl2,0.6,12,45,45.5810035842294,1.10118279569892,21.0195405647672,1385.20002618329,N,N11,banded,U,leguminose,S,field,100,1,-2.61729583783375,0.073,0.0120931558361307,4
Crusciol_2019_Mitigation,-23.383,-48.7,SAm,4.5,cacl2,1.05,25,70,48.2,1.22,21.0195405647672,1385.20002618329,N,N11,banded,U,leguminose,S,field,100,1,-1.89711998488588,0.15,0.0248489503482138,4
Crusciol_2019_Mitigation,-23.383,-48.7,SAm,4.5,cacl2,1.05,25,70,48.2,1.22,21.0195405647672,1385.20002618329,N,N11,banded,AN,leguminose,S,field,100,1,-6.21460809842219,0.002,0.000331319337976185,4
Crusciol_2019_Mitigation,-23.383,-48.7,SAm,4.5,cacl2,1.05,25,70,48.2,1.22,21.0195405647672,1385.20002618329,N,N11,banded,AS,leguminose,S,field,100,1,-6.90775527898214,0.001,0.000165659668988092,4
Crusciol_2019_Mitigation,-23.383,-48.7,SAm,4.5,cacl2,1.05,25,70,48.2,1.22,21.0195405647672,1385.20002618329,N,N11,banded,U,leguminose,S,field,100,1,-1.82015894374975,0.162,0.0268368663760709,4
Crusciol_2019_Mitigation,-23.383,-48.7,SAm,4.5,cacl2,1.05,25,70,48.2,1.22,21.0195405647672,1385.20002618329,N,N11,banded,U,leguminose,S,field,100,1,-1.94491064872223,0.143,0.0236893326652972,4
Crusciol_2019_Mitigation,-23.4,-48.7,SAm,4.5,cacl2,1.05,72,88,48.2,1.22,21.0195405647672,1385.20002618329,N,N11,banded,U,leguminose,S,field,100,1,-1.72036947314138,0.179,0.0296530807488685,4
Crusciol_2019_Mitigation,-23.4,-48.7,SAm,4.5,cacl2,1.05,72,88,48.2,1.22,21.0195405647672,1385.20002618329,N,N11,banded,AN,leguminose,S,field,100,1,-5.52146091786225,0.004,0.000662638675952369,4
Crusciol_2019_Mitigation,-23.4,-48.7,SAm,4.5,cacl2,1.05,72,88,48.2,1.22,21.0195405647672,1385.20002618329,N,N11,banded,AS,leguminose,S,field,100,1,-4.71053070164592,0.009,0.00149093702089283,4
Crusciol_2019_Mitigation,-23.4,-48.7,SAm,4.5,cacl2,1.05,72,88,48.2,1.22,21.0195405647672,1385.20002618329,N,N11,banded,U,leguminose,S,field,100,1,-1.81400507817537,0.163,0.027002526045059,4
Crusciol_2019_Mitigation,-23.4,-48.7,SAm,4.5,cacl2,1.05,72,88,48.2,1.22,21.0195405647672,1385.20002618329,N,N11,banded,U,leguminose,S,field,100,1,-2.09557092360972,0.123,0.0203761392855353,4
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,15,1,-2.12026353620009,0.12,0.0198791602785711,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,15,1,-1.91959284073794,0.146666666666667,0.0242967514515869,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,15,1,-1.64333946410978,0.193333333333333,0.0320275360043645,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,15,1,-1.39971738145203,0.246666666666667,0.0408627183503961,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,15,1,-1.27296567581289,0.28,0.0463847073166658,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,30,1,-2.371577964481,0.0933333333333333,0.0154615691055553,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,30,1,-2.17742195004004,0.113333333333333,0.0187747624853171,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,30,1,-1.89711998488588,0.15,0.0248489503482138,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,30,1,-1.6094379124341,0.2,0.0331319337976185,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,30,1,-1.44110259761489,0.236666666666667,0.0392061216605152,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,60,1,-2.7333680090865,0.065,0.010767878484226,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,60,1,-2.38959646998368,0.0916666666666667,0.0151854696572418,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,60,1,-2.14843441316679,0.116666666666667,0.0193269613819441,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,60,1,-1.73349056110408,0.176666666666667,0.0292665415212296,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,60,1,-1.52939520476056,0.216666666666667,0.0358929282807533,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,120,1,-2.93119375241642,0.0533333333333333,0.00883518234603159,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,120,1,-2.65926003693278,0.07,0.0115961768291665,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,120,1,-2.38959646998368,0.0916666666666667,0.0151854696572418,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,120,1,-1.95427839872583,0.141666666666667,0.0234684531066464,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,120,1,-1.62201669464096,0.1975,0.0327177846251482,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,240,1,-3.28341434600577,0.0375,0.00621223758705346,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,240,1,-2.88538421638513,0.0558333333333333,0.00924933151850182,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,240,1,-2.56828825872705,0.0766666666666667,0.0127005746224204,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,240,1,-2.22254238532051,0.108333333333333,0.0179464641403767,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AS,fallow,B,lab,240,1,-1.93678524127831,0.144166666666667,0.0238826022791166,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,15,1,-2.52572864430826,0.08,0.0132527735190474,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,15,1,-2.44568593663472,0.0866666666666667,0.0143571713123013,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,15,1,-2.371577964481,0.0933333333333333,0.0154615691055553,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,15,1,-2.06619631492982,0.126666666666667,0.020983558071825,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,15,1,-1.79175946922806,0.166666666666667,0.0276099448313487,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,30,1,-2.52572864430826,0.08,0.0132527735190474,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,30,1,-2.40794560865187,0.09,0.0149093702089283,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,30,1,-2.484906649788,0.0833333333333333,0.0138049724156744,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,30,1,-2.12026353620009,0.12,0.0198791602785711,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,30,1,-1.85363487294614,0.156666666666667,0.0259533481414678,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,60,1,-2.90042209374967,0.055,0.00911128179434508,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,60,1,-2.7333680090865,0.065,0.010767878484226,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,60,1,-2.7333680090865,0.065,0.010767878484226,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,60,1,-2.16282315061889,0.115,0.0190508619336306,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,60,1,-1.91959284073794,0.146666666666667,0.0242967514515869,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,120,1,-3.11978492222397,0.0441666666666667,0.00731663538030741,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,120,1,-3.04702556794154,0.0475,0.00786883427693438,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,120,1,-2.91568956588045,0.0541666666666667,0.00897323207018833,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,120,1,-2.38054663446376,0.0925,0.0153235193813985,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,120,1,-2.01490302054226,0.133333333333333,0.022087955865079,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,240,1,-3.49276457518765,0.0304166666666667,0.00503881493172114,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,240,1,-3.36438340853944,0.0345833333333333,0.00572906355250486,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,240,1,-3.02105008153828,0.04875,0.0080759088631695,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,240,1,-2.59026716544583,0.075,0.0124244751741069,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,AN,fallow,B,lab,240,1,-2.25379492882461,0.105,0.0173942652437497,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,15,1,-1.48427476948009,0.226666666666667,0.0375495249706342,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,15,1,-1.45528723260684,0.233333333333333,0.0386539227638882,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,15,1,-1.27296567581289,0.28,0.0463847073166658,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,15,1,-1.11881499598563,0.326666666666667,0.0541154918694435,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,15,1,-1.04034338054413,0.353333333333333,0.0585330830424593,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,30,1,-1.85363487294614,0.156666666666667,0.0259533481414678,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,30,1,-1.66073120682165,0.19,0.0314753371077375,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,30,1,-1.56064774826467,0.21,0.0347885304874994,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,30,1,-1.35997705280252,0.256666666666667,0.042519315040277,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,30,1,-1.22644566017799,0.293333333333333,0.0485935029031737,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,60,1,-1.93102153656156,0.145,0.0240206520032734,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,60,1,-1.73349056110408,0.176666666666667,0.0292665415212296,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,60,1,-1.57664808961111,0.206666666666667,0.0342363315908724,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,60,1,-1.30933331998376,0.27,0.0447281106267849,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,60,1,-1.1604876923862,0.313333333333333,0.0519066962829356,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,120,1,-2.31939221131043,0.0983333333333333,0.0162898674504957,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,120,1,-2.00248050054371,0.135,0.0223640553133925,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,120,1,-1.81196217654557,0.163333333333333,0.0270577459347217,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,120,1,-1.48427476948009,0.226666666666667,0.0375495249706342,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,120,1,-1.26999390542373,0.280833333333333,0.0465227570408226,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,240,1,-2.71431981411581,0.06625,0.0109749530704611,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,240,1,-2.30258509299405,0.1,0.0165659668988092,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,240,1,-2.09624865999622,0.122916666666667,0.0203623343131197,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,240,1,-1.67843078392105,0.186666666666667,0.0309231382111106,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,U,fallow,B,lab,240,1,-1.47512557482651,0.22875,0.0378946492810261,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,15,1,-2.52572864430826,0.08,0.0132527735190474,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,15,1,-2.44568593663472,0.0866666666666667,0.0143571713123013,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,15,1,-1.87514107816711,0.153333333333333,0.0254011492448408,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,15,1,-1.71479842809193,0.18,0.0298187404178566,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,15,1,-1.48427476948009,0.226666666666667,0.0375495249706342,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,30,1,-2.484906649788,0.0833333333333333,0.0138049724156744,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,30,1,-2.30258509299405,0.1,0.0165659668988092,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,30,1,-1.85363487294614,0.156666666666667,0.0259533481414678,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,30,1,-1.71479842809193,0.18,0.0298187404178566,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,30,1,-1.56064774826467,0.21,0.0347885304874994,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,60,1,-2.75934349548976,0.0633333333333333,0.0104917790359125,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,60,1,-2.59026716544583,0.075,0.0124244751741069,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,60,1,-2.25379492882461,0.105,0.0173942652437497,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,60,1,-2.04022082852655,0.13,0.021535756968452,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,60,1,-1.81196217654557,0.163333333333333,0.0270577459347217,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,120,1,-3.19825653766547,0.0408333333333333,0.00676443648368043,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,120,1,-3.01253939187037,0.0491666666666667,0.00814493372524787,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,120,1,-2.64742557928578,0.0708333333333333,0.0117342265533232,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,120,1,-2.371577964481,0.0933333333333333,0.0154615691055553,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,120,1,-2.09286456201198,0.123333333333333,0.020431359175198,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,240,1,-3.56371631115993,0.0283333333333333,0.00469369062132928,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,240,1,-3.28341434600577,0.0375,0.00621223758705346,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,240,1,-3.02105008153828,0.04875,0.0080759088631695,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,7.9,water,1.43,32.6,148,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,240,1,-2.61274002129789,0.0733333333333333,0.0121483757257934,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,49.9,280,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,240,1,-2.371577964481,0.0933333333333333,0.0154615691055553,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8,water,1.43,7.6,29,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,15,1,-1.39971738145203,0.246666666666667,0.0408627183503961,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,10.2,46,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,15,1,-1.32175583998232,0.266666666666667,0.0441759117301579,1
DuPreez_1986_A-Proposed,-29.1,26.2,AF,8.1,water,1.43,14,51,70.9,1.37,16.6968393805383,513.113801662007,L,L1,broadcast,DAP-MAP,fallow,B,lab,15,1,-1.04034338054413,0.353333333333333,0.0585330830424593,1
